timestamp,status_code,latency,response_ok,alert
2025-09-29T00:48:21.963281,200,0.012749671936035156,True,False
2025-09-29T00:48:26.989312,200,0.0007102489471435547,True,False
2025-09-29T00:48:32.010610,200,0.01392054557800293,True,False
2025-09-29T00:48:37.044386,200,0.010375261306762695,True,False
2025-09-29T00:48:42.057339,200,0.00665593147277832,True,False
2025-09-29T00:48:47.083172,200,0.0037250518798828125,True,False
2025-09-29T00:48:52.103643,200,0.008951663970947266,True,False
2025-09-29T00:48:57.120572,200,0.012071371078491211,True,False
2025-09-29T00:49:02.150682,200,0.0005109310150146484,True,False
2025-09-29T00:49:07.165533,200,0.013623237609863281,True,False
2025-09-29T00:49:12.181746,200,0.011615991592407227,True,False
2025-09-29T00:49:17.213595,200,0.01581573486328125,True,False
2025-09-29T00:49:22.244512,200,0.008340597152709961,True,False
2025-09-29T00:49:27.275444,200,0.015297412872314453,True,False
2025-09-29T00:49:32.307362,200,0.014430761337280273,True,False
2025-09-29T00:49:37.336872,200,0.010264158248901367,True,False
2025-09-29T00:49:42.352852,200,0.0047032833099365234,True,False
2025-09-29T00:49:47.357679,200,0.00878000259399414,True,False
2025-09-29T00:49:52.372497,200,0.016025781631469727,True,False
2025-09-29T00:49:57.393504,200,0.01513528823852539,True,False
2025-09-29T00:50:02.415451,200,0.010209083557128906,True,False
2025-09-29T00:50:07.448016,200,0.014389514923095703,True,False
2025-09-29T00:50:12.479354,200,0.0158541202545166,True,False
2025-09-29T00:50:17.508823,200,0.01906275749206543,True,False
2025-09-29T00:50:22.547153,200,0.0167996883392334,True,False
2025-09-29T00:50:27.575930,200,0.02160501480102539,True,False
2025-09-29T00:50:32.610306,200,0.016826868057250977,True,False
2025-09-29T00:50:37.635154,200,0.016698360443115234,True,False
2025-09-29T00:50:42.667698,200,0.01597452163696289,True,False
2025-09-29T00:50:47.700753,200,0.017746448516845703,True,False
2025-09-29T00:50:52.735707,200,0.019345760345458984,True,False
2025-09-29T00:50:57.766428,200,0.021224260330200195,True,False
2025-09-29T00:51:02.808085,200,0.0188596248626709,True,False
2025-09-29T00:51:07.841113,200,0.01820516586303711,True,False
2025-09-29T00:51:12.866302,200,0.017469167709350586,True,False
